1	1501	1	8696	0	1
2	1502	1	8696	0	1
3	1511	56	8696	0	2
4	1512	56	8696	0	2
5	1011	111	8696	1	3
6	1012	122	8696	1	3
7	1013	133	8696	1	3
8	1014	144	8696	1	3
9	1015	155	8696	1	3
10	1016	166	8696	1	3
11	1017	177	8696	1	3
12	1018	188	8696	1	3
13	1031	199	8696	1	3
14	1032	210	8696	1	3
15	1033	221	8696	1	3
16	1034	232	8696	1	3
17	1035	243	8696	1	3
18	1036	254	8696	1	3
19	1037	265	8696	1	3
20	1038	276	8696	1	3
21	1039	287	8696	1	3
22	1040	298	8696	1	3
23	1041	309	8696	1	3
24	1042	320	8696	1	3
25	1043	331	8696	1	3
26	1044	342	8696	1	3
27	1045	353	8696	1	3
28	1046	364	8696	1	3
29	1047	375	8696	1	3
30	1048	386	8696	1	3
31	1049	397	8696	1	3
32	1050	408	8696	1	3
33	1051	419	8696	1	3
34	1052	430	8696	1	3
35	1053	441	8696	1	3
36	1054	452	8696	1	3
37	1055	463	8696	1	3
38	1056	474	8696	1	3
39	1057	485	8696	1	3
40	1058	496	8696	1	3
41	1059	507	8696	1	3
42	1060	518	8696	1	3
43	1061	529	8696	1	3
44	1062	540	8696	1	3
45	1063	551	8696	1	3
46	1064	562	8696	1	3
47	1065	573	8696	1	3
48	1066	584	8696	1	3
49	1081	595	8696	1	3
50	1082	604	8696	1	3
51	1083	613	8696	1	3
52	1084	622	8696	1	3
53	1085	631	8696	1	3
54	1086	640	8696	1	3
55	1087	649	8696	1	3
56	1088	658	8696	1	-1
57	1089	667	8696	1	3
58	1090	676	8696	1	3
59	1091	685	8696	1	3
60	1092	694	8696	1	3
61	1093	703	8696	1	3
62	1094	712	8696	1	3
63	1095	721	8696	1	3
64	1096	730	8696	1	3
65	1097	739	8696	1	3
66	1098	748	8696	1	3
67	1099	757	8696	1	3
68	1100	766	8696	1	3
69	1101	775	8696	1	3
70	1102	784	8696	1	3
71	1103	793	8696	1	3
72	1104	802	8696	1	3
73	1105	811	8696	1	3
74	1106	820	8696	1	3
75	1107	829	8696	1	3
76	1108	838	8696	1	3
77	1109	847	8696	1	3
78	1110	856	8696	1	3
79	1111	865	8696	1	3
80	1112	874	8696	1	3
81	1011	111	8696	1	4
82	1012	122	8696	1	4
83	1013	133	8696	1	4
84	1014	144	8696	1	4
85	1015	155	8696	1	4
86	1016	166	8696	1	4
87	1017	177	8696	1	4
88	1018	188	8696	1	4
89	1031	199	8696	1	4
90	1032	210	8696	1	4
91	1033	221	8696	1	4
92	1034	232	8696	1	4
93	1035	243	8696	1	4
94	1036	254	8696	1	4
95	1037	265	8696	1	4
96	1038	276	8696	1	4
97	1039	287	8696	1	4
98	1040	298	8696	1	4
99	1041	309	8696	1	4
100	1042	320	8696	1	4
101	1043	331	8696	1	4
102	1044	342	8696	1	4
103	1045	353	8696	1	4
104	1046	364	8696	1	4
105	1047	375	8696	1	4
106	1048	386	8696	1	4
107	1049	397	8696	1	4
108	1050	408	8696	1	4
109	1051	419	8696	1	4
110	1052	430	8696	1	4
111	1053	441	8696	1	4
112	1054	452	8696	1	4
113	1055	463	8696	1	4
114	1056	474	8696	1	4
115	1057	485	8696	1	4
116	1058	496	8696	1	4
117	1059	507	8696	1	4
118	1060	518	8696	1	4
119	1061	529	8696	1	4
120	1062	540	8696	1	4
121	1063	551	8696	1	4
122	1064	562	8696	1	4
123	1065	573	8696	1	4
124	1066	584	8696	1	4
125	1081	595	8696	1	4
126	1082	604	8696	1	4
127	1083	613	8696	1	4
128	1084	622	8696	1	4
129	1085	631	8696	1	4
130	1086	640	8696	1	4
131	1087	649	8696	1	4
132	1088	658	8696	1	-1
133	1089	667	8696	1	4
134	1090	676	8696	1	4
135	1091	685	8696	1	4
136	1092	694	8696	1	4
137	1093	703	8696	1	4
138	1094	712	8696	1	4
139	1095	721	8696	1	4
140	1096	730	8696	1	4
141	1097	739	8696	1	4
142	1098	748	8696	1	4
143	1099	757	8696	1	4
144	1100	766	8696	1	4
145	1101	775	8696	1	4
146	1102	784	8696	1	4
147	1103	793	8696	1	4
148	1104	802	8696	1	4
149	1105	811	8696	1	4
150	1106	820	8696	1	4
151	1107	829	8696	1	4
152	1108	838	8696	1	4
153	1109	847	8696	1	4
154	1110	856	8696	1	4
155	1111	865	8696	1	4
156	1112	874	8696	1	4
